"Subject 
(name of deposit data)",g__[Eubacterium],g__[Prevotella],g__[Ruminococcus],g__1-68,g__Acidaminococcus,g__Acinetobacter,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Campylobacter,g__Catenibacterium,g__cc_115,g__Cetobacterium,g__Christensenella,g__Citrobacter,g__Cloacibacillus,g__Clostridium_Clostridiaceae,g__Clostridium_Lachnospiraceae,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Edwardsiella,g__Eggerthella,g__Enterococcus,g__Epulopiscium,g__Escherichia,g__Faecalibacterium,g__Finegoldia,g__Fusobacterium,g__Gemmiger,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Mitsuokella,g__Mogibacterium,g__Morganella,g__Mucispirillum,g__Odoribacter,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__p-75-a5,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Providencia,g__Pseudomonas,g__Pseudoramibacter_Eubacterium,g__rc4-4,g__RFN20,g__Rikenella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Serratia,g__Slackia,g__SMB53,g__Sphingomonas,g__Staphylococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Synergistes,g__Turicibacter,g__Veillonella,g__WAL_1855D,g__Weissella,age
Japanese115,0.005434782608696,0.0,0.052717391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.002717391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.122554347826086,0.0,0.0,0.13342391304347803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001902173913043,0.0,0.0,0.0,0.0,0.0,0.034510869565217005,0.0,0.0,0.0,0.005434782608696,0.0,0.0,0.0,0.0,0.0,0.08070652173913,0.0,0.0,0.00679347826087,0.0,0.0,0.0,0.0,0.0,0.026630434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009782608695652001,0.0,0.0,0.023097826086957002,0.0,0.0,0.0,0.003532608695652,0.0,0.0,0.0,0.028532608695652002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236684782608695,0.0,0.06820652173913,0.0,0.0,0.0,0.0,0.0,0.012771739130434999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese116,0.0,0.0,0.09272829763246901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015219842164600001,0.0,0.0,0.0,0.0,0.030721533258174002,0.0,0.256200676437429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080045095828636,0.0,0.0,0.005918827508455,0.012683201803833,0.0,0.0,0.0,0.0,0.0,0.08624577226606499,0.0,0.0,0.016910935738444,0.0,0.0,0.0,0.0,0.0,0.0,0.007891770011274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003100338218715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03184892897407,0.0,0.159244644870349,0.0,0.0,0.0,0.0,0.0,0.036076662908681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese117,0.0,0.0,0.260722891566265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13108433734939698,0.0,0.168192771084337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143614457831325,0.0,0.0,0.0,0.0,0.0,0.0,0.013012048192771002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09783132530120499,0.0,0.00433734939759,0.0,0.0,0.0,0.0,0.0,0.04578313253012001,0.0,0.0,0.0,0.0,0.005301204819277,0.0,0.0,20-60
Japanese118,0.0,0.0,0.043334435990738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01587826662256,0.0,0.0,0.0,0.008600727753887,0.031094938802514002,0.0,0.133311280185246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006615944426066999,0.0,0.0,0.0,0.0,0.0,0.101554746940125,0.0,0.0,0.008269930532584001,0.0,0.0,0.0,0.0,0.0,0.012570294409527002,0.09758518028448598,0.0,0.0,0.037049288785973994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00396956665564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038372477671187996,0.0,0.142242805160436,0.0,0.0,0.0,0.0,0.0,0.037710883228581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese119,0.0,0.0,0.112096488116353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030507272082299,0.095778644909542,0.0,0.188719404043987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013479957431713001,0.0,0.0,0.0,0.0,0.004611564384534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039020929407590004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246186590989712,0.0,0.0,0.0,0.002837885775098,0.0,0.0,0.0,0-10
Japanese120,0.003073545554336,0.0,0.013830954994512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004610318331504001,0.0,0.0,0.0,0.017343578485180998,0.0,0.0,0.086937431394072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018660812294182,0.0,0.0,0.0,0.0,0.0,0.032930845225027,0.0,0.0,0.0,0.003732162458836,0.0,0.0,0.022392974753019,0.0,0.0,0.156531284302963,0.0,0.0,0.021734357848518,0.0,0.0,0.0,0.0,0.0,0.0,0.101207464324917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007464324917673001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060373216245884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901207464324902,0.0,0.062568605927552,0.0,0.0,0.012074643249177,0.0,0.0,0.12272228320526801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese121,0.0,0.0,0.09541697971449999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016528925619835,0.0,0.0,0.21687953919358802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098422238918107,0.0,0.0,0.0,0.017530678687703,0.0,0.0,0.0,0.0,0.0,0.33784122213874196,0.0,0.0,0.013523666416228002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002253944402705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002253944402705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053092912597,0.0,0.003506135737541,0.0,0.0,0.0,0.0,0.0,0.010518407212622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese122,0.0028565987430970003,0.0,0.014473433631688999,0.0,0.0,0.0,0.0,0.0,0.0030470386593029995,0.000952199581032,0.0,0.0,0.0,0.0,0.0,0.0,0.026280708436488,0.118834507712816,0.0,0.049323938297467,0.0,0.0,0.0,0.0,0.032755665587507005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005903637402399999,0.0,0.0,0.068748809750524,0.0,0.0,0.0,0.006665397067225001,0.0,0.0,0.011616834888593,0.0,0.0,0.064178251761569,0.0,0.0,0.070462768996382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017139592458579997,0.0,0.014663873547896002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003808798324129,0.0,0.16244524852409,0.0,0.0,0.0,0.0,0.0,0.00856979622929,0.0,0.0,0.0,0.086078842125309,0.0,0.0,0.0,
Japanese123,0.0,0.0,0.036458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025173611111110997,0.0,0.0,0.22569444444444395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.10069444444444399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12065972222222197,0.0,0.0,0.044270833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014756944444443998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17881944444444395,0.0,0.075520833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese124,0.0,0.0,0.027320034692108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044449262792714994,0.024067649609714,0.0,0.315915004336513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006504770164788,0.0,0.0,0.0,0.0,0.0,0.06873373807458799,0.0,0.0,0.0,0.008456201214224,0.0,0.0,0.0,0.0,0.0,0.11751951431049401,0.0,0.0,0.054423243712056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013660017346054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005420641803989999,0.0,0.0,0.006287944492628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016478751084128,0.0,0.134648742411101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese125,0.0,0.0,0.076591375770021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047227926078029,0.016221765913758002,0.0,0.21416837782340803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013757700205338997,0.0,0.0,0.0,0.0,0.0,0.12628336755646802,0.0,0.0,0.0,0.01211498973306,0.0,0.0,0.0,0.0,0.0,0.081519507186858,0.0,0.0,0.026488706365502997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007597535934292,0.0,0.0,0.007597535934292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068788501026694,0.0,0.10246406570841803,0.0,0.0,0.0,0.0,0.0,0.003696098562628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese126,0.0,0.0,0.018930184091699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012330670371657,0.0,0.0,0.0,0.038207711010767996,0.004341785342132999,0.0,0.122091003820771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005036470996874,0.0,0.0,0.0,0.0,0.0,0.031955540118097,0.0,0.0,0.0,0.005383813824245,0.0,0.0,0.0,0.0,0.0,0.110107676276484,0.0,0.0,0.050364709968739006,0.0,0.0,0.0,0.0,0.0036470996873909996,0.0036470996873909996,0.0,0.0,0.0,0.023098298020146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002084056964224,0.0,0.0,0.007815213615839001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257728377909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262591177492184,0.0,0.071378951024661,0.0,0.0,0.0,0.0,0.0,0.009551927752691999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese127,0.038787023977433,0.0,0.224259520451339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05712270803949201,0.0,0.0,0.0,0.017630465444288004,0.036671368124117996,0.0,0.36459802538787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021156558533145,0.0,0.0,0.011283497884343999,0.0,0.076163610719323,0.008462623413258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043018335684062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007757404795486999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033850493653032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588191330343796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005231689088191,0.0,0.08594917787742899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313153961136023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese129,0.0,0.0,0.108492663405958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008892841262783,0.0,0.180524677634504,0.0,0.094708759448644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036016007114272997,0.0,0.0,0.0,0.023121387283237003,0.0,0.0,0.0,0.0,0.002667852378835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454868830591373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021787461093819002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese130,0.0,0.0,0.321770730095804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049884373967625,0.008589362405020999,0.0,0.0,0.153947803105384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162867525602907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037661050545094006,0.0,0.0,0.004625041295012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014205483977536,0.0,0.0,0.0,0.0,0.013544763792533998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008259002312521,0.0,0.014866204162536999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese131,0.0,0.0,0.103591160220994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077348066298339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288674033149171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese132,0.069230769230769,0.0,0.037230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070153846153846,0.016,0.0,0.132,0.0,0.0,0.0,0.0,0.016307692307692,0.0,0.0,0.0,0.0,0.0,0.010461538461538,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.007076923076923001,0.0,0.0,0.11292307692307599,0.0,0.0,0.032,0.0,0.0,0.0,0.011384615384615,0.0,0.009846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008923076923076999,0.0,0.0,0.027692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027076923076922995,0.0,0.08184615384615401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese133,0.030964668519253995,0.0,0.019452163556967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041683207622072,0.0,0.0,0.301310043668122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158793171893608,0.0,0.0,0.033743549027392,0.0,0.0,0.0,0.0,0.0,0.0,0.079396585946804,0.0,0.0,0.015879317189361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006351726875744001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06867804684398598,0.0,0.05676855895196499,0.0,0.0,0.0,0.0,0.0,0.017864231838031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese134,0.009184224743382,0.0,0.021069692058347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047001620745542996,0.0,0.0,0.163695299837925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079956780118855,0.0,0.0,0.0,0.005942733657482,0.0,0.0,0.0,0.0,0.0,0.134521880064829,0.0,0.0,0.017287952458131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017828200972447,0.0,0.0,0.006482982171799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017828200972447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050783360345759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese135,0.0,0.0,0.067476383265857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48852901484480393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153846153799,0.0,0.0,0.0,0.037112010796221,0.0,0.0,0.0,0.0,0.0,0.010121457489879,0.0,0.0,0.012820512820513002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098515519568151,0.0,0.141025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese136,0.043795620437956005,0.0,0.161678832116788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27518248175182397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014963503649635,0.0065693430656930014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11678832116788301,0.0,0.0,0.0,0.0,0.0,0.017153284671533,0.0,0.0,0.015328467153285,0.0,0.0,0.0,0.017883211678832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008029197080292,0.0,0.002554744525547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese137,0.156851479459925,0.0,0.13214593507612699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179833381212295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006607296753805999,0.0,0.0,0.0,0.0,0.0,0.041080149382361,0.0,0.0,0.0,0.031025567365700002,0.0,0.0,0.0,0.0,0.0,0.047974719908072,0.0,0.0,0.008330939385234,0.0,0.0,0.0,0.0,0.0,0.004596380350474,0.013501867279517,0.0,0.0,0.0,0.0,0.0,0.01120367710428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007181844297616,0.0,0.060040218328067,0.006894570525710999,0.0,0.0,0.0,0.0,0.11462223498994502,0.0,0.0,0.0,0.0017236426314279998,0.0,0.0,0.0,
Japanese138,0.0,0.0,0.038725677222433995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064097672644029,0.030713468141931002,0.0,0.10930942388401299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012209080503624998,0.0,0.0,0.0,0.0,0.18542541014879801,0.0,0.0,0.0,0.015642884395269,0.0,0.0,0.0,0.0,0.0030522701259059993,0.14364746280045698,0.0,0.0,0.096146508966044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013925982449446999,0.0,0.0,0.003243037008775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044639450591377,0.0,0.089088134299886,0.0,0.0,0.0,0.0,0.0,0.024036627241511,0.0,0.004959938954597,0.0,0.0,0.0,0.0,0.0,20-60
Japanese139,0.0,0.0,0.05933363760839799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17571884984025501,0.0,0.18895481515289803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012779552715655002,0.0,0.0,0.0,0.0,0.0,0.119580100410771,0.0,0.0,0.036056595162026,0.022820629849384,0.0,0.0,0.0,0.0,0.0,0.100410771337288,0.0,0.0,0.015974440894568998,0.0,0.0,0.0,0.0,0.0,0.0,0.040164308534916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012779552715655002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015518028297581003,0.0,0.04792332268370599,0.0,0.0,0.0,0.0,0.0,0.03149246919215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese140,0.0,0.0,0.004497751124437999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008995502248875999,0.0,0.0,0.0,0.026611694152923998,0.08995502248875599,0.0,0.155922038980509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05584707646176901,0.0,0.0,0.0,0.005247376311843999,0.0,0.0,0.0,0.0,0.0,0.029985007496252006,0.0,0.0,0.015367316341829,0.0,0.0,0.0,0.0,0.0,0.0,0.001499250374813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022488755622188997,0.0,0.0,0.020614692653673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136806596701649,0.0,0.242128935532233,0.0,0.0,0.0,0.0,0.0,0.073463268365817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
Japanese141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627118644067796,0.0,0.236682808716707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019975786924939,0.0,0.041162227602906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028450363196126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-10
